source_md5,source_path,class,line,split
63bfe7d6074e0d750170147c2def30a0,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241107_054508_L24_C3_9712.bmp,Bubble,L24,train
66ec9cab03917ebc4a187db9258d01d2,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241107_132904_L24_C13_9064.bmp,Bubble,L24,train
6a0eb2c6dfe432230f72594e781fe3c6,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241106_093336_L24_C5_9968.bmp,Bubble,L24,train
71bd8ed18c6d722ee5295bd2eb65c010,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241109_113854_L24_C2_9552.bmp,Bubble,L24,train
726e2fc131d2354a3c552a31060a0696,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241109_095458_L24_C5_9786.bmp,Bubble,L24,train
774b332a1d4f6269e2cba4edc470c1b3,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241109_125007_L24_C1_9062.bmp,Bubble,L24,train
77b607e264b54f951375d58449f39068,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241111_055029_L24_C1_1.bmp,Bubble,L24,train
8bc8d23e107f528ee1489d04be58e38a,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241101_233319_L24_C1_9672.bmp,Bubble,L24,train
8d8aca84c61ebcc8617aa6dd5e0c9ca6,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241106_092701_L24_C11_9148.bmp,Bubble,L24,train
8ef593d3d0c14c8e109226a6ece82bcc,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241109_121652_L24_C13_9816.bmp,Bubble,L24,train
9177171736f6e9050662e98904e44a7f,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20260805_063014_L24_PalletGHQ0805104535_Cavity11_D009G9N_Fail7_Score(0.9915763).bmp,Bubble,L24,train
92cef8e379b9b0b120012bd748145975,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241106_093655_L24_C14_9759.bmp,Bubble,L24,train
9a7b8962a77abbacada046e70d17697c,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241106_071634_L24_C9_1.bmp,Bubble,L24,train
9b078b2ea4ed5a55dc7fc5df4b17c155,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241110_152128_L24_C10_9185.bmp,Bubble,L24,train
a0c90ec54395c38b98831cef98922837,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241215_174000_L24_C6_1.bmp,Bubble,L24,train
a3d3b29028a27618ac5509b581dda336,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241106_181317_L24_C6_9662.bmp,Bubble,L24,train
a5a4c4b5f30403e9f709a26622eda2f8,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241107_110254_L24_C13_9107.bmp,Bubble,L24,train
a6bbd50ffd0208881c179aed61870c28,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241110_054132_L24_C2_9612.bmp,Bubble,L24,train
a9579c4560e3537f88304bf00f6ed54d,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241110_121133_L24_C1_9757.bmp,Bubble,L24,train
aa149d56067eb45d668017a82753d421,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241101_110324_L24_C11_9264.bmp,Bubble,L24,train
aa17bfe13df68ccfdc18d1bed2f9a411,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241104_171855_L24_C1_1.bmp,Bubble,L24,train
aa2a9b6fae8a86c41f1c8e8745dab7ec,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241106_125840_L24_C3_9756.bmp,Bubble,L24,train
b454f5049dd2fbcda7db0819edab124f,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241109_212928_L24_C9_9998.bmp,Bubble,L24,train
b75789280eae7e86da972ec11c95fe45,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241111_190049_L24_C14_9891.bmp,Bubble,L24,train
c61a8245645237bbe487be43519517cf,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241111_055504_L24_C9_1.bmp,Bubble,L24,train
c63a4a64ba63756379df2b8970079363,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241111_055534_L24_C4_1.bmp,Bubble,L24,train
c903fadafc5169c03516c96064c3bd41,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241108_013651_L24_C4_9669.bmp,Bubble,L24,train
d5b1cd5a2ce046311efecbc543b6fa86,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241106_062653_L24_C6_1.bmp,Bubble,L24,train
db67d2ac4e5b24f0090faac869c6ea85,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241104_154552_L24_C6_1.bmp,Bubble,L24,train
dc06baf3527a183eb45115a8e934a75a,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241107_052316_L24_C3_9396.bmp,Bubble,L24,train
e2b8febe3885b1b71a744cf9db35228e,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241102_090439_L24_C8_9204.bmp,Bubble,L24,train
e2f99b833782c824aab8efb78dedec01,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241102_000107_L24_C6_9266.bmp,Bubble,L24,train
f65e9fdf4c8503d8d9400a4304caed91,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241106_054711_L24_C1_1.bmp,Bubble,L24,train
f66289d17eca17e4ecb446eb03c0dca7,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241107_200439_L24_C2_9204.bmp,Bubble,L24,train
f9b7c8de574504a124c9c9dfcfcfc1dd,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble/20241107_053445_L24_C3_9591.bmp,Bubble,L24,train
7a8657bd40935e406f07e16fe5d6fd35,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Cluster/20241109_124243_L24_C12_9911.bmp,Bubble Cluster,L24,test
850d5e90d7b61ab95fbb0439491d17ad,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Cluster/20241215_174500_L24_C6_1.bmp,Bubble Cluster,L24,test
890fb229dd8ca00fce1c03b19aa3543c,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Cluster/20260807_223901_L24_PalletGHR0808025232_Cavity3_D009GGC_Fail7_Score(0.985067).bmp,Bubble Cluster,L24,test
fc33726617212de0ebd3e3b8be8d4415,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Cluster/20241110_060953_L24_C6_9354.bmp,Bubble Cluster,L24,test
fd2486a0485077fab8c6de5d82ceb863,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Cluster/20241114_125100_L24_PalletGHF1114175023_Cavity15_B01795H_Fail7_Score(1).bmp,Bubble Cluster,L24,test
0acc85fb2674aef7e6073e2d46054686,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Cluster/20241102_030253_L24_C12_9626.bmp,Bubble Cluster,L24,train
1067433b9035b7a32cec1813127c82f5,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Cluster/20241106_144058_L24_C11_9141.bmp,Bubble Cluster,L24,train
3446cf4de3aaee6aea2b2aed763c789c,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Cluster/20241106_093649_L24_C14_9600.bmp,Bubble Cluster,L24,train
4bf2fd5510e17651e718dd283ba9ca4b,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Cluster/20241109_212741_L24_C2_9249.bmp,Bubble Cluster,L24,train
57301427efa28c0c47dc7be33f36dba0,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Cluster/20241106_114239_L24_C5_9864.bmp,Bubble Cluster,L24,train
b5b1f7c03df53e888c9e6bbdd52b5ce8,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Cluster/20241114_125105_L24_PalletGHI1114175031_Cavity15_B01795H_Fail7_Score(1).bmp,Bubble Cluster,L24,train
c25e7046d745182afc0d387746d6e42d,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Cluster/20241106_151608_L24_C5_9971.bmp,Bubble Cluster,L24,train
d743accd92240b3c8af12ee62c8fa39d,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Cluster/20241109_120727_L24_C14_9602.bmp,Bubble Cluster,L24,train
dcb972ee76634c3db5c22d44fa181be0,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Cluster/20241111_132823_L24_C9_9272.bmp,Bubble Cluster,L24,train
e100c5d6fdc2aba59563d425e7f17f48,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Cluster/20241101_105743_L24_C15_9265.bmp,Bubble Cluster,L24,train
e1b70c85028e076d920edecfda233e1d,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Cluster/20241215_173635_L24_C6_1.bmp,Bubble Cluster,L24,train
ebd1a35cb747f575f6714601b9d4e938,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Cluster/20241107_180043_L24_C7_9365.bmp,Bubble Cluster,L24,train
f1d27e14a25cc677bae27f8b5db72aff,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Cluster/20241111_124549_L24_C13_9905.bmp,Bubble Cluster,L24,train
563fde491ce074de02b894b6b8c091b6,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241104_105211_L24_C2_9753.bmp,Bubble Irregular,L24,test
92944bcc8db995a472429ca511cef913,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241110_181320_L24_C5_9123.bmp,Bubble Irregular,L24,test
b97c2df385e88bc77dc6fd5263ce91b7,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241106_144506_L24_C9_9870.bmp,Bubble Irregular,L24,test
f365e9ea8d067e0c99bc4ff5c994075e,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241106_091559_L24_C8_9440.bmp,Bubble Irregular,L24,test
23e050bd7fb0319220162016e459b8c1,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241215_174157_L24_C6_1.bmp,Bubble Irregular,L24,train
3b18e2841ac7d2b3251412fbf797f617,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241104_151305_L24_C7_9206.bmp,Bubble Irregular,L24,train
3fc09ebfecdabcd77540d4d7ea9b7dac,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241110_061426_L24_C10_9724.bmp,Bubble Irregular,L24,train
915aae810917b5aec0ab2a6ebea0c5d3,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241215_174734_L24_C12_1.bmp,Bubble Irregular,L24,train
9a884133b20c779828643fc51b84b575,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241106_092943_L24_C10_9567.bmp,Bubble Irregular,L24,train
a72df0d007ff52c1274eaf1f56ef1af9,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241106_083307_L24_C11_9201.bmp,Bubble Irregular,L24,train
ab76ca5a7513757f69e73a90f260bd44,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241109_111943_L24_C7_9049.bmp,Bubble Irregular,L24,train
c9f232401d3e508a946e15edd365142c,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241109_131523_L24_C15_9878.bmp,Bubble Irregular,L24,train
d65942d9e28c9d3a763c9c64705bd68d,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241111_173010_L24_C11_9986.bmp,Bubble Irregular,L24,train
be91e42d48f3d1eedb2b4baa4b71bd81,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble On Edge/20241119_142725_L24_C4_9300.bmp,Bubble On Edge,L24,test
a0b2d5c8831b0c82a62bda7edc16d51e,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble On Edge/20241215_174449_L24_C6_1.bmp,Bubble On Edge,L24,train
afc11da46b2287c4bebe74171868a58e,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble On Edge/20241215_173616_L24_C6_1.bmp,Bubble On Edge,L24,train
073dd4fb56bfbf74181d751c1ecd223d,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/Cavity Off Center/20260827_170829_L24_PalletGHB0827212423_Cavity7_B01BKKK_Fail7_Score(1).bmp,Cavity Off Center,L24,test
104b5b6076f8238eabd3ed734c998b53,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/Cavity Off Center/20260816_011517_L24_PalletGHD0816053207_Cavity12_B01BFRZ_Fail7_Score(1).bmp,Cavity Off Center,L24,test
163ddf87ba1aaf51df7ff4eef262b21d,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241109_000951_L24_C14_1.bmp,Cavity Off Center,L24,test
1c2a50280765ddcf9fbd646785f9a525,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/Cavity Off Center/20241115_000641_L24_C15_1_0.9983.bmp,Cavity Off Center,L24,test
2484793119cd3a141585c9a8c8e58f0e,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241109_000950_L24_C8_1.bmp,Cavity Off Center,L24,test
32eb4a06eb10f766914cb405802aa29d,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241108_100130_L24_PalletGHM1108150045_Cavity6_B0178JH_Fail7_Score(1).bmp,Cavity Off Center,L24,test
358eeac94e492ac5d3d66c6bea0b989d,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241109_000951_L24_C15_1.bmp,Cavity Off Center,L24,test
37a6279a6641bb0dd2408bf0962517b7,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/Cavity Off Center/20260827_170829_L24_PalletGHB0827212423_Cavity6_B01BKKK_Fail7_Score(1).bmp,Cavity Off Center,L24,test
4d877abf4683e3ebb663e5e169f59f83,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241106_000307_L24_PalletGHJ1106050206_Cavity12_B0178J2_Fail7_Score(1).bmp,Cavity Off Center,L24,test
53874a5f59944b15597696a443ca8b3e,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241106_014608_L24_PalletGHF1106064459_Cavity13_B0178J3_Fail7_Score(1).bmp,Cavity Off Center,L24,test
583676c8915726c8b5a27cb9df1435e8,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241111_062737_L24_PalletGHG1111112708_Cavity10_B0178JQ_Fail7_Score(1).bmp,Cavity Off Center,L24,test
768b9b14e85f7716ace9568a49442678,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/Cavity Off Center/20260811_052940_L24_PalletGHB0811094451_Cavity10_B01BFR6_Fail7_Score(1).bmp,Cavity Off Center,L24,test
7d8c035bec99f854cf1e6607fe5818af,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/Cavity Off Center/20260811_052940_L24_PalletGHB0811094451_Cavity11_B01BFR6_Fail7_Score(1).bmp,Cavity Off Center,L24,test
7e5b8a4df38834596ab5cd40155db981,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241108_133424_L24_PalletGHL1108183335_Cavity8_B0178JH_Fail7_Score(1).bmp,Cavity Off Center,L24,test
7ecf9eb6bdfd3fdcbd414b107bd89102,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241105_140540_L24_PalletGHG1105190432_Cavity15_B0178J4_Fail7_Score(1).bmp,Cavity Off Center,L24,test
8581ef10e6e1685cb58774d294bbf0d6,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/Cavity Off Center/20241117_160212_L24_C11_1_0.9781.bmp,Cavity Off Center,L24,test
8a86a37d8aa359d8a69eb237be68f6a3,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241109_160024_L24_PalletGHO1109205946_Cavity12_B0178JF_Fail7_Score(1).bmp,Cavity Off Center,L24,test
96d86525d20b92b190917929d8f3e492,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241109_000951_L24_C10_1.bmp,Cavity Off Center,L24,test
a8c53c3b635a8c513f9c53d30d6ed675,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241110_234121_L24_PalletGHR1111044049_Cavity10_B0178JP_Fail7_Score(1).bmp,Cavity Off Center,L24,test
a9a85433d3f21ab492f6c592b665da98,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/Cavity Off Center/20260813_202314_L24_PalletGHB0814003724_Cavity14_B01BJ3V_Fail7_Score(1).bmp,Cavity Off Center,L24,test
af98a9e26fea14c277c96077ff795d0a,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/Cavity Off Center/20260813_202314_L24_PalletGHB0814003724_Cavity12_B01BJ3V_Fail7_Score(1).bmp,Cavity Off Center,L24,test
b36eb3971e9b89e0c74e27b1d65d931e,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/Cavity Off Center/20260811_052940_L24_PalletGHB0811094451_Cavity12_B01BFR6_Fail7_Score(1).bmp,Cavity Off Center,L24,test
bb12bc9948031713160eaf4b6fa20ec0,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/Cavity Off Center/20260827_170829_L24_PalletGHB0827212423_Cavity15_B01BKKK_Fail7_Score(1).bmp,Cavity Off Center,L24,test
ce6f861ed194dd1d85200f0b318da030,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241105_140540_L24_PalletGHG1105190432_Cavity13_B0178J4_Fail7_Score(1).bmp,Cavity Off Center,L24,test
d1787f1b91450338fd42aec69894f569,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/Cavity Off Center/20260816_011517_L24_PalletGHD0816053207_Cavity9_B01BFRZ_Fail7_Score(1).bmp,Cavity Off Center,L24,test
eda26c8c26835090ae29ebf508a12e7b,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/Cavity Off Center/20241117_175330_L24_C12_1_0.7580.bmp,Cavity Off Center,L24,test
