source_md5,source_path,class,line,split
7b9f7952fce5c41f63127d3feae9e332,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241102_173420_L27_C15_9991.bmp,Bubble Irregular,L27,train
7d6edcec57085ba93c0f0b747831ba13,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241106_150559_L27_C1_9556.bmp,Bubble Irregular,L27,train
81ffc315ce69a5799d04e04078969788,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241105_191956_L27_C4_9065.bmp,Bubble Irregular,L27,train
9274c23944240147b6b4c8bf9d69920e,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241102_143656_L27_C15_9231.bmp,Bubble Irregular,L27,train
aff995bc157296438b531b17b4263c6a,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241119_022535_L27_C2_9636.bmp,Bubble Irregular,L27,train
ca231d730705d3f990620ff3ef9fa291,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241106_092421_L27_C11_9149.bmp,Bubble Irregular,L27,train
d4e68f596636f40e7fe6b7aa225f06d6,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241117_024641_L27_C12_9867.bmp,Bubble Irregular,L27,train
e54378cbe370fd77c5d5ebe8da6954ee,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241117_233059_L27_C12_9121.bmp,Bubble Irregular,L27,train
e5fb215d9afa7e049a6a4f67b8d1a297,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241103_063558_L27_C12_9633.bmp,Bubble Irregular,L27,train
e8ce8a4c73ba527b1f9b4419045df9df,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Irregular/20241106_095939_L27_C9_9713.bmp,Bubble Irregular,L27,train
b5b766015892f3be5a2991ed4baaa64b,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Scatter/20241117_215336_L27_C1_9451.bmp,Bubble Scatter,L27,test
9c18c84c3438c9ce8a74146ac6608729,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Scatter/20241117_211413_L27_C7_9880.bmp,Bubble Scatter,L27,train
b14ee276c718fad8b2519a7ccb326a9e,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Bubble Scatter/20241117_130031_L27_C3_9380.bmp,Bubble Scatter,L27,train
2372e7ee83b60111c81b30c865398c02,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241207_204843_L27_C7_1.bmp,Cavity Off Center,L27,test
30e5bfa770112584540d124488af54f0,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241207_204843_L27_C8_1.bmp,Cavity Off Center,L27,test
32c263cf305bd5150b7097c118c5afdb,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241207_204843_L27_C12_1.bmp,Cavity Off Center,L27,test
4511d22e17abf81907f2bacc3a1c0fd6,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241207_204843_L27_C11_1.bmp,Cavity Off Center,L27,test
0d5982a5e1ea5e91109b153061c90730,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241207_204843_L27_C13_1.bmp,Cavity Off Center,L27,train
133f06dceec5ada530352d2994ead195,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241207_204843_L27_C15_1.bmp,Cavity Off Center,L27,train
45e3850ab213295cf689d45fd9d43de2,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241207_204843_L27_C3_1.bmp,Cavity Off Center,L27,train
5f99a4265297d8df54ba6ee54fd15a51,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241207_204843_L27_C14_1.bmp,Cavity Off Center,L27,train
6ca345bf87af429d22c2da4ac8375faf,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241207_204843_L27_C5_1.bmp,Cavity Off Center,L27,train
7aa34dd829435523c41a12e7f087b298,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241207_204843_L27_C6_1.bmp,Cavity Off Center,L27,train
8d1ca5f2210247278583d54abdeca91d,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241207_204843_L27_C4_1.bmp,Cavity Off Center,L27,train
a93b204e7534e0ca20db6277a52b3b35,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241207_204843_L27_C9_1.bmp,Cavity Off Center,L27,train
dcca097993ebe8f63d101c7a3d3704ba,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Cavity Off Center/20241207_204843_L27_C10_1.bmp,Cavity Off Center,L27,train
22a1f930dd5dc18e2081ab762dd6ae97,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Extraneous Polymer/20260806_153211_L27_PalletGHK0806185735_Cavity3_B01BGMT_Fail7_Score(0.9998726)_0.9999_0.7055.bmp,Extraneous Polymer,L27,test
914ddaec10eb69f1e09192a28bd7a9b8,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Extraneous Polymer/20241111_040338_L27_PalletGHT1111055525_Cavity2_B01796Q_Fail7_Score(0.9983938)_0.5186_0.9525.bmp,Extraneous Polymer,L27,test
9eb06b3b1dd3650267a90125fca623b4,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Extraneous Polymer/20241109_213752_L27_C10_9996.bmp,Extraneous Polymer,L27,test
d976625fd96b3fc4ea13e4a5dbf20121,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Extraneous Polymer/20241110_102003_L27_C9_9990.bmp,Extraneous Polymer,L27,test
fee83453185d1c0de053b2b2f6b31ab8,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Extraneous Polymer/20260904_150437_L27_PalletGHM0904183032_Cavity5_B01BMCT_Fail7_Score(0.9990662)_0.9998_0.9742.bmp,Extraneous Polymer,L27,test
166aa70a72f0fd8fa2a4b4b15b1b8aed,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Extraneous Polymer/20241101_183019_L27_PalletGHT1101192118_Cavity7_B0177BB_Fail7_Score(0.9997374)_1.0000_0.9998.bmp,Extraneous Polymer,L27,train
294035f570fd8241e0d475b43f041782,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Extraneous Polymer/20241110_223949_L27_PalletGHQ1111003130_Cavity4_B0178LD_Fail5_Score(0.9554622)_1.0000_0.9883.bmp,Extraneous Polymer,L27,train
41e2f0e7ad176b0bda09435a7c84c14c,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Extraneous Polymer/20241109_210758_L27_C6_9951.bmp,Extraneous Polymer,L27,train
47a5e826a09359d7c9e5dcdc116500c3,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Extraneous Polymer/20260808_184257_L27_PalletGHF0808220741_Cavity13_B01BH57_Fail6_Score(0.9712428)_0.9998_0.7320.bmp,Extraneous Polymer,L27,train
77ada8b3c0181bc2130f5e32f46a95cd,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Extraneous Polymer/20241111_230830_L27_PalletGHE1112010018_Cavity11_B01796S_Fail5_Score(0.9521646)_0.9998_0.9954.bmp,Extraneous Polymer,L27,train
836aac8a2b650eab6ec3650db070c0ea,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Extraneous Polymer/20260808_110353_L27_PalletGHJ0808142936_Cavity5_B01BH56_Fail5_Score(0.9622378).bmp,Extraneous Polymer,L27,train
c026641a1f83f20e57231470f0d01040,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Extraneous Polymer/20241106_174048_L27_PalletGHA1106193211_Cavity13_B0178KV_Fail6_Score(0.9752264).bmp,Extraneous Polymer,L27,train
c0b9e187ed7a4d26f89ab0aee44697de,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Extraneous Polymer/20260806_121317_L27_PalletGHM0806153850_Cavity11_B01BGMS_Fail7_Score(0.9990594).bmp,Extraneous Polymer,L27,train
e05ca8aa0168fb20d452ce5014122290,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Extraneous Polymer/20241114_025309_L27_PalletGHI1114070951_Cavity6_B01796T_Fail7_Score(0.9997685)_1.0000_1.0000.bmp,Extraneous Polymer,L27,train
e3c144913e3912202787ee2eb54b9186,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Extraneous Polymer/20241110_230135_L27_PalletGHP1111005322_Cavity7_B0178LG_Fail7_Score(0.9861149)_1.0000_0.9811.bmp,Extraneous Polymer,L27,train
e6eadc3debc36aa4d8e4b6fc86d0e346,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Extraneous Polymer/20241113_203303_L27_PalletGHN1114004945_Cavity9_B01796W_Fail6_Score(0.9787874)_0.9850_0.9925.bmp,Extraneous Polymer,L27,train
0e6c0dd297e5e9ce84dbc8811f3f2c4b,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260906_102245_L27_PalletGHS0906134847_Cavity10_B01BMD6_Fail7_Score(0.9884009).bmp,Fiber,L27,test
128e070f2b80cbf20f05e99f31370b12,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260908_033522_L27_PalletGHO0908070136_Cavity1_B01BMCW_Fail7_Score(0.9845304).bmp,Fiber,L27,test
18ca534750d9b465896f267d4d02a870,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260809_132708_L27_PalletGHT0809165259_Cavity9_B01BH58_Fail6_Score(0.9826545).bmp,Fiber,L27,test
1b4498c7218766a24449ead3b0f3f672,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260909_084212_L27_PalletGHG0909120828_Cavity10_B01BMCZ_Fail7_Score(0.999227).bmp,Fiber,L27,test
1ed19eec0d19118207e76fe0349ef69f,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260908_231112_L27_PalletGHM0909023554_Cavity5_B01BMCZ_Fail7_Score(0.9972289).bmp,Fiber,L27,test
2f1f6ac52283db15c1c574c693e9f5b9,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260908_175618_L27_PalletGHU0908212232_Cavity15_B01BMCX_Fail7_Score(0.9999723).bmp,Fiber,L27,test
39f6248cb6b3ab673eb21e7ab6aafb13,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260905_125753_L27_PalletGHP0905162340_Cavity14_B01BMCV_Fail7_Score(0.999927).bmp,Fiber,L27,test
481752e243bca15e1ecae3019cfcfeec,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260809_134202_L27_PalletGHC0809170751_Cavity7_B01BH58_Fail7_Score(0.9999543).bmp,Fiber,L27,test
50ae73d7f96d85be65251b5d9371c3e9,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260909_040057_L27_PalletGHK0909072700_Cavity14_B01BMCZ_Fail4_Score(0.9354485).bmp,Fiber,L27,test
587a3b6d61172499f6f29a5ea4c13d72,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260903_150610_L27_PalletGHG0903183152_Cavity13_B01BMCR_Fail7_Score(0.9986017).bmp,Fiber,L27,test
5980e19e327597cb36b8674e828852f0,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260908_125806_L27_PalletGHA0908162422_Cavity10_B01BMCX_Fail7_Score(0.9999531).bmp,Fiber,L27,test
5eb03ae01b0a21626cc4c24a20890d7e,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260903_183908_L27_PalletGHC0903220351_Cavity15_B01BMCR_Fail6_Score(0.9695352).bmp,Fiber,L27,test
5fe0d59b1b2b40908243b709a99974b4,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260807_131129_L27_PalletGHT0807163654_Cavity1_B01BGMR_Fail7_Score(0.9959137)_1.0000_0.5395.bmp,Fiber,L27,test
60d985981e8c4c2f8c9735d5773b5071,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260907_055501_L27_PalletGHF0907092110_Cavity9_B01BMCM_Fail7_Score(0.9999927).bmp,Fiber,L27,test
66a3dc146815a9fc284c503ca6967ee1,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260903_045702_L27_PalletGHE0903082252_Cavity10_B01BKZX_Fail7_Score(0.9992049).bmp,Fiber,L27,test
7b4a19dad590f9dc291ef4eaa072906f,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260807_155736_L27_PalletGHL0807192318_Cavity7_B01BHHF_Fail7_Score(0.9999999)_1.0000_0.8438.bmp,Fiber,L27,test
7bacfdce997c663f7fc876454476cbff,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260908_163924_L27_PalletGHN0908200540_Cavity4_B01BMCX_Fail7_Score(0.99808).bmp,Fiber,L27,test
7d8607a75e7d751907f308afd4b52dec,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260909_105456_L27_PalletGHP0909141207_Cavity1_B01BMCZ_Fail3_Score(0.923271).bmp,Fiber,L27,test
81a943c4045f710430153ed6586187dc,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20241110_201535_L27_PalletGHC1110220718_Cavity6_B0178LD_Fail6_Score(0.9700306)_1.0000_0.9936.bmp,Fiber,L27,test
a04d9f817cc79b00695db40cf2e923b7,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260809_134102_L27_PalletGHB0809170651_Cavity7_B01BH58_Fail7_Score(0.9999219).bmp,Fiber,L27,test
a15a4ddebd4740a49c5af50b572a12d5,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260808_115844_L27_PalletGHR0808152427_Cavity6_B01BH56_Fail7_Score(0.9999999)_0.9999_0.3921.bmp,Fiber,L27,test
b97df93954c52b1d9cf86f5f3acff264,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260909_004219_L27_PalletGHA0909040837_Cavity8_B01BMCZ_Fail3_Score(0.9187168).bmp,Fiber,L27,test
d1786076e158fbbf31b99b45996284d6,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260908_025411_L27_PalletGHF0908062025_Cavity15_B01BMCW_Fail7_Score(0.999953).bmp,Fiber,L27,test
d88688fe8809a7263134bd9b99811945,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260807_210807_L27_PalletGHS0808003344_Cavity3_B01BH56_Fail7_Score(0.9994531)_1.0000_0.5965.bmp,Fiber,L27,test
e325c7a6bc839a57e5d900a76f14daf9,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260809_073052_L27_PalletGHM0809105643_Cavity13_B01BH58_Fail7_Score(0.9882536)_0.9999_0.3856.bmp,Fiber,L27,test
ed5ce737ed7449dab8ac88a975ade322,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260906_133355_L27_PalletGHF0906165716_Cavity7_B01BMD9_Fail7_Score(0.9998097).bmp,Fiber,L27,test
f3b30489e2245f2050cb86d045dce06c,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260909_022255_L27_PalletGHF0909054903_Cavity15_B01BMCZ_Fail7_Score(0.9986195).bmp,Fiber,L27,test
0505384abeb691031581724e7834f81e,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260906_060011_L27_PalletGHC0906092538_Cavity14_B01BMD7_Fail7_Score(0.9987608).bmp,Fiber,L27,train
0a30ca14bb280dc7dbfacb08831304c7,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260908_080946_L27_PalletGHI0908113554_Cavity9_B01BMCX_Fail4_Score(0.9490237).bmp,Fiber,L27,train
0af52897661a1b332404b9296f843bcd,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260903_192142_L27_PalletGHO0903224730_Cavity14_B01BMCR_Fail7_Score(0.9998656).bmp,Fiber,L27,train
0b1aadc8e1388c564879ee0a87b5abff,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260905_072923_L27_PalletGHC0905105525_Cavity4_B01BMCV_Fail7_Score(0.9836774).bmp,Fiber,L27,train
0c883c2335124e5c058456c3e12f933b,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260808_144904_L27_PalletGHJ0808181450_Cavity7_B01BH56_Fail7_Score(0.9999983)_1.0000_0.6403.bmp,Fiber,L27,train
1106a631b166c69ba380e20c6845b514,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260906_151807_L27_PalletGHS0906184414_Cavity11_B01BMDB_Fail7_Score(0.9994904).bmp,Fiber,L27,train
11ecf4b53c103a0ab477749bb0ea7025,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260905_100742_L27_PalletGHG0905133301_Cavity14_B01BMCV_Fail7_Score(0.9991456).bmp,Fiber,L27,train
1d56f60bb59813a9fc47eaf551ef588d,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260903_024151_L27_PalletGHP0903060736_Cavity5_B01BKZX_Fail7_Score(0.9999708).bmp,Fiber,L27,train
22b7b60d7eb6afaf25073ded96dc3736,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260810_070600_L27_PalletGHN0810103136_Cavity10_B01BH5B_Fail7_Score(0.9997522).bmp,Fiber,L27,train
2649947ff31b3d7e533955922e71c6fb,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260908_230853_L27_PalletGHO0909023334_Cavity10_B01BMCZ_Fail7_Score(0.999008).bmp,Fiber,L27,train
26a4daef49de8d968a52dc304d558e84,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260808_064345_L27_PalletGHF0808100924_Cavity2_B01BH56_Fail7_Score(0.9997402).bmp,Fiber,L27,train
2830b00f146ff0be502a90ebd3679e66,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260904_010409_L27_PalletGHU0904043004_Cavity11_B01BMCS_Fail7_Score(0.9999779).bmp,Fiber,L27,train
2a1be8d1a6efeeb81aa8cf0e9e454180,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260905_105815_L27_PalletGHN0905142413_Cavity9_B01BMCV_Fail7_Score(0.9999971).bmp,Fiber,L27,train
2a2744b9d861735e9919211f3bb13918,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260904_023909_L27_PalletGHC0904060451_Cavity10_B01BMCS_Fail7_Score(0.9993406).bmp,Fiber,L27,train
2b6c50296edf39a2b72d3f22b2d8517f,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260905_094740_L27_PalletGHG0905131322_Cavity10_B01BMCV_Fail7_Score(0.9979627).bmp,Fiber,L27,train
3b087ef5d7e07be1633d31ca25346c6a,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260906_185325_L27_PalletGHP0906221932_Cavity8_B01BMDC_Fail7_Score(0.999471).bmp,Fiber,L27,train
3ecfeb095d5f326cba9565a9ba79c6f7,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260906_194315_L27_PalletGHP0906230754_Cavity8_B01BMDC_Fail7_Score(0.994989).bmp,Fiber,L27,train
427bd35c4c385d5c487b4a5b1deb381b,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260808_150544_L27_PalletGHQ0808183127_Cavity10_B01BH56_Fail7_Score(0.9997171).bmp,Fiber,L27,train
450e93b1ea93b80bdc8d253bd0ea501c,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260809_115035_L27_PalletGHG0809151607_Cavity3_B01BH58_Fail6_Score(0.9765957)_0.9999_0.4740.bmp,Fiber,L27,train
4afcfbef9f4d1ecb7430e156a758c51f,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260902_144052_L27_PalletGHG0902180639_Cavity1_B01BKZW_Fail7_Score(0.9999981).bmp,Fiber,L27,train
58d43348799985c303ac5708442cd2a3,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260906_153224_L27_PalletGHN0906185831_Cavity12_B01BMDB_Fail7_Score(0.9999746).bmp,Fiber,L27,train
5d45a3f03502fe9a7cbd5bf6e0d80295,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260909_063419_L27_PalletGHN0909095859_Cavity13_B01BMCZ_Fail7_Score(0.9999957).bmp,Fiber,L27,train
5d697f16bf21a1054bbbd65313679183,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260906_104335_L27_PalletGHB0906140937_Cavity10_B01BMD6_Fail7_Score(0.9999887).bmp,Fiber,L27,train
6095289b4d2a7193b77dca5e5d125aa7,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260808_115702_L27_PalletGHH0808152248_Cavity9_B01BH56_Fail7_Score(0.9997804).bmp,Fiber,L27,train
60ed420d67153b8a75ca93d0727b8900,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260909_070622_L27_PalletGHE0909103242_Cavity8_B01BMCZ_Fail5_Score(0.9616028).bmp,Fiber,L27,train
62fa90d2fa9a21eb849b6d4e6e8146ce,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Fiber/20241121_072829_L27_C8_9195.bmp,Fiber,L27,train
63a79440379ff80ebd4f641acfa6e23f,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260810_151632_L27_PalletGHL0810184227_Cavity12_B01BH5B_Fail7_Score(0.9999747).bmp,Fiber,L27,train
6b494ad05c07edc9bd51c35a370ca3d7,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260905_084003_L27_PalletGHO0905120604_Cavity12_B01BMCV_Fail7_Score(0.9997606).bmp,Fiber,L27,train
6c41fc321a5560091c88408940624098,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260909_022213_L27_PalletGHQ0909054823_Cavity9_B01BMCZ_Fail7_Score(0.9999995).bmp,Fiber,L27,train
6cf14d292ba720b9f59a87b46a085ada,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Fiber/20260906_075233_L27_PalletGHL0906111839_Cavity14_B01BMD7_Fail7_Score(0.999369).bmp,Fiber,L27,train
