source_md5,source_path,class,line,split
30b426867276858ac0b8a96c2343e53b,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260828_045443_L31_PalletGHL0828093119_Cavity12_B01BKVM_Fail7_Score(0.9999298).bmp,Foreign Matter,L31,test
353137dfbe366edca56eb52772000810,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260815_161715_L31_PalletGHG0815205348_Cavity13_B01BHQS_Fail7_Score(0.9999993)_0.9893_0.4046.bmp,Foreign Matter,L31,test
455aefc12cf792114ce692fbe96ab37d,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260805_095016_L31_PalletGHF0805142558_Cavity15_B01BH5J_Fail7_Score(0.9999207).bmp,Foreign Matter,L31,test
48c5e4d770cd3519805fc1b10901aa64,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260829_102940_L31_PalletGHB0829150617_Cavity3_B01BKVG_Fail7_Score(0.9992886).bmp,Foreign Matter,L31,test
4e4ce4480b7ef599f0dd6b7a8a802492,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260806_004821_L31_PalletGHC0806052404_Cavity8_B01BGTS_Fail7_Score(0.9997873).bmp,Foreign Matter,L31,test
4ed0e4ce6d19c6922164c7e61751e04f,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260828_044901_L31_PalletGHF0828092530_Cavity13_B01BKVM_Fail7_Score(0.9999653).bmp,Foreign Matter,L31,test
5324602ca1190917ce43e2967bc0879f,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260825_092423_L31_PalletGHB0825135802_Cavity6_B01BK8X_Fail6_Score(0.977872)_0.9988_0.9930.bmp,Foreign Matter,L31,test
561630f83053b9644c27e066c1c461ee,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260816_222454_L31_PalletGHO0817030032_Cavity3_B01BHQ0_Fail7_Score(0.9999991).bmp,Foreign Matter,L31,test
56db5e21e6aa5f20c80642a6b3a0ad60,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260828_082813_L31_PalletGHM0828130443_Cavity5_B01BKVM_Fail7_Score(0.9997534).bmp,Foreign Matter,L31,test
57ae7a969f1622a45cdbe98869ea0c0b,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260813_130847_L31_PalletGHP0813174503_Cavity1_B01BGV4_Fail7_Score(0.9981332).bmp,Foreign Matter,L31,test
5de8a143d9f934b32e2e6afa1aee787f,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260820_024950_L31_PalletGHE0820072536_Cavity3_B01BK81_Fail7_Score(0.9999865).bmp,Foreign Matter,L31,test
6680a8c47dc14cc47ecc3c031bd17615,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260810_120519_L31_PalletGHL0810164045_Cavity11_B01BHK4_Fail4_Score(0.9456501).bmp,Foreign Matter,L31,test
6b574338f1013845ddcfe02016add0ae,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260810_004017_L31_PalletGHR0810051617_Cavity12_B01BGVC_Fail7_Score(0.9999996).bmp,Foreign Matter,L31,test
706614032389fc92643677ad262a86ac,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260815_174556_L31_PalletGHF0815222127_Cavity3_B01BHQS_Fail7_Score(0.9980986).bmp,Foreign Matter,L31,test
714e2d6f8782ea8a569e8e8d7845532c,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260805_180044_L31_PalletGHN0805223620_Cavity4_B01BGTV_Fail7_Score(0.9998782).bmp,Foreign Matter,L31,test
72584a1a9b275ade1fa352652394ebea,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260805_094920_L31_PalletGHF0805142455_Cavity8_B01BH5J_Fail7_Score(0.9998156).bmp,Foreign Matter,L31,test
79b193758e794bdc9ba76d10bb5491c9,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260825_004605_L31_PalletGHM0825052221_Cavity10_B01BK9L_Fail7_Score(0.996482).bmp,Foreign Matter,L31,test
7b5362b8e7b4c9dc7dd943b4cbd2c797,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260828_061635_L31_PalletGHR0828105208_Cavity5_B01BKVM_Fail6_Score(0.978904).bmp,Foreign Matter,L31,test
8c1ad01057d9527e4b71ef3b2d5b709f,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260823_194436_L31_PalletGHL0824002034_Cavity5_B01BK8S_Fail7_Score(0.9998508).bmp,Foreign Matter,L31,test
9085c76c97f0084fb7a10b5413c04479,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260814_232951_L31_PalletGHM0815040616_Cavity12_B01BHQ2_Fail7_Score(0.9999988).bmp,Foreign Matter,L31,test
936d5dc3c7c96a65ac784d0c9ac6b07b,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260903_223050_L31_PalletGHS0904030656_Cavity11_B01BKVH_Fail7_Score(0.990167).bmp,Foreign Matter,L31,test
98a1e9ee5134b3ffe66758719574057e,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260829_161743_L31_PalletGHK0829205422_Cavity5_B01BKS9_Fail7_Score(0.9996856).bmp,Foreign Matter,L31,test
a24b340be50ec54f5060583dc48ba42e,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260814_210108_L31_PalletGHS0815013731_Cavity6_B01BHPV_Fail7_Score(0.9999293).bmp,Foreign Matter,L31,test
a32d1a56217a6ebf259bb545d2ea1205,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260805_143141_L31_PalletGHM0805190720_Cavity9_B01BGTV_Fail7_Score(0.9999341).bmp,Foreign Matter,L31,test
a342e5f331893add392aa056b992fa0d,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260908_091604_L31_PalletGHG0908134221_Cavity12_B01BM7H_Fail7_Score(0.9997739).bmp,Foreign Matter,L31,test
aba5ded440ce5e7ba4a20f061ee11198,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260805_205339_L31_PalletGHR0806012919_Cavity10_B01BGTS_Fail7_Score(0.9996818).bmp,Foreign Matter,L31,test
aeb6b8d5f91720e21f66123a9ba9ea51,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260806_114532_L31_PalletGHH0806162109_Cavity7_B01BGTR_Fail7_Score(0.9999956).bmp,Foreign Matter,L31,test
b18d3510d8067ffdbb7cf01440623d57,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260809_022518_L31_PalletGHU0809070118_Cavity7_B01BGV3_Fail7_Score(0.9981868).bmp,Foreign Matter,L31,test
b3e30591f6f13d720e47a86ba79e0adb,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260806_021501_L31_PalletGHJ0806065040_Cavity6_B01BGTS_Fail7_Score(0.9997464).bmp,Foreign Matter,L31,test
b4fd2f2bd6b2ec0d0a00c6366c8aea14,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260908_091512_L31_PalletGHH0908134221_Cavity14_B01BM7H_Fail7_Score(0.9974447).bmp,Foreign Matter,L31,test
b6e687244e799a6e682142c43f3b8ee2,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260824_055718_L31_PalletGHF0824103328_Cavity9_B01BK8V_Fail7_Score(0.9992813).bmp,Foreign Matter,L31,test
b87cce56fcaa2cdb05ccaaac127d4b44,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260805_222532_L31_PalletGHB0806030114_Cavity3_B01BGTS_Fail7_Score(0.997124).bmp,Foreign Matter,L31,test
bd0d106940c8c4f1c891dbb90cc39050,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260805_101705_L31_PalletGHS0805145248_Cavity7_B01BGTV_Fail4_Score(0.9364077)_1.0000_0.9510.bmp,Foreign Matter,L31,test
bf306b981a4fe2d7c47214602146b541,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260814_010802_L31_PalletGHC0814054420_Cavity2_B01BGV6_Fail7_Score(0.9997794).bmp,Foreign Matter,L31,test
c91b24d53856d8b78d91213a612879f3,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260815_010426_L31_PalletGHA0815054055_Cavity14_B01BHQ2_Fail7_Score(0.9994954).bmp,Foreign Matter,L31,test
ca476938ff7dbbc782c4f4599948c9da,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260823_131459_L31_PalletGHA0823175100_Cavity4_B01BK8R_Fail7_Score(0.9999989).bmp,Foreign Matter,L31,test
da9a0ff82a6c080b155b5533ba93a7fa,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260808_213739_L31_PalletGHP0809021335_Cavity1_B01BGV2_Fail7_Score(0.9998831).bmp,Foreign Matter,L31,test
df483a690efe0f4f6d61196362715036,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260805_185831_L31_PalletGHE0805233413_Cavity5_B01BGTV_Fail7_Score(0.9994507).bmp,Foreign Matter,L31,test
e6e1b785a9f8f4feee819777c1aaef75,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260816_042018_L31_PalletGHA0816085550_Cavity6_B01BHPZ_Fail7_Score(0.9995435).bmp,Foreign Matter,L31,test
edcf751a9e315d0e9191ee72cc587910,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260821_194104_L31_PalletGHB0822001708_Cavity15_B01BK8K_Fail7_Score(0.9996131).bmp,Foreign Matter,L31,test
f2f67d990f9032ee42d94da0703bc088,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260824_125619_L31_PalletGHJ0824173230_Cavity4_B01BK8W_Fail7_Score(0.9939128).bmp,Foreign Matter,L31,test
fdcd28e30967acc2904e9c40c4ce0911,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260816_174216_L31_PalletGHD0816221727_Cavity13_B01BHQ0_Fail7_Score(0.9998941).bmp,Foreign Matter,L31,test
feb2533ffae4dcb5d912f4380278eb41,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260816_171958_L31_PalletGHQ0816215532_Cavity1_B01BHQ0_Fail7_Score(0.9998679).bmp,Foreign Matter,L31,test
ff440249b9b862a801858a65616bddfe,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260805_103220_L31_PalletGHA0805150751_Cavity4_B01BGTV_Fail7_Score(0.9990243).bmp,Foreign Matter,L31,test
0171c07f5939ea02c029c7f8d0537689,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260810_045406_L31_PalletGHO0810093007_Cavity2_B01BHK3_Fail6_Score(0.9726774).bmp,Foreign Matter,L31,train
01e0645b1860ccd9af3725be9d2a764c,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260908_091604_L31_PalletGHG0908134221_Cavity15_B01BM7H_Fail7_Score(0.999545).bmp,Foreign Matter,L31,train
0581163a3753424798487426c73e56ef,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260806_084450_L31_PalletGHR0806132015_Cavity13_B01BGTR_Fail7_Score(0.9931991)_0.9999_0.9365.bmp,Foreign Matter,L31,train
05e4a75c6f7afd92ac7449610ecd3ae1,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260824_143907_L31_PalletGHG0824190539_Cavity14_B01BK8W_Fail7_Score(0.9997001).bmp,Foreign Matter,L31,train
0696511505824f4b5d850f7f5da1174c,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260818_012554_L31_PalletGHR0818060138_Cavity9_B01BHQB_Fail7_Score(0.9924121).bmp,Foreign Matter,L31,train
07110abb5864b14f07905e134a4230d0,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260808_050128_L31_PalletGHK0808093721_Cavity12_B01BGTX_Fail7_Score(0.9989729).bmp,Foreign Matter,L31,train
08333ac215c0e10978db9d9666d08dc6,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260909_005516_L31_PalletGHA0909052526_Cavity8_B01BM7N_Fail7_Score(0.999131).bmp,Foreign Matter,L31,train
089bf883f388d72d64cc40ed641902e6,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260805_142712_L31_PalletGHD0805190250_Cavity5_B01BGTV_Fail7_Score(0.9936844).bmp,Foreign Matter,L31,train
08da0438e969664e821161d6bd9b727c,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260825_114428_L31_PalletGHC0825162045_Cavity7_B01BK8Z_Fail7_Score(0.9937794).bmp,Foreign Matter,L31,train
108e4a4828bcecac4c2d92f74eb7fbff,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260823_091233_L31_PalletGHF0823134842_Cavity14_B01BK8R_Fail7_Score(0.9999908).bmp,Foreign Matter,L31,train
12e578da588f6642533d9d29e1d3baec,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260805_204540_L31_PalletGHF0806012122_Cavity15_B01BGTS_Fail7_Score(0.9993604).bmp,Foreign Matter,L31,train
146ecd040626de85e9e25d51a9e9033d,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260810_043734_L31_PalletGHN0810091337_Cavity10_B01BHK3_Fail7_Score(0.9998835)_0.9998_0.4721.bmp,Foreign Matter,L31,train
198432569092d5321f0adf69b01c0b20,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260805_225702_L31_PalletGHN0806033240_Cavity9_B01BGTS_Fail7_Score(0.9999043).bmp,Foreign Matter,L31,train
19945438eec5d968469207233914c5f0,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260823_233101_L31_PalletGHL0824040712_Cavity2_B01BK8T_Fail7_Score(0.9999831).bmp,Foreign Matter,L31,train
1b7a439ae6aba1277acd6a9e94dd4405,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260809_104434_L31_PalletGHK0809152030_Cavity5_B01BGV9_Fail7_Score(0.9999195).bmp,Foreign Matter,L31,train
1bc74fd3745789dcfd0c935a53d7e69c,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260807_131450_L31_PalletGHF0807175045_Cavity14_B01BGTW_Fail7_Score(0.9986543).bmp,Foreign Matter,L31,train
1e522e23d80272b1cef80092c6c51ac2,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260831_043953_L31_PalletGHE0831091644_Cavity11_B01BKV8_Fail7_Score(0.9999753).bmp,Foreign Matter,L31,train
1fb71338c64df04d562f0c091a5947ca,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260805_093458_L31_PalletGHC0805141002_Cavity13_B01BH5J_Fail7_Score(0.9999756).bmp,Foreign Matter,L31,train
2672a1507c6c6120162590987c35ee4d,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260805_180528_L31_PalletGHA0805224101_Cavity3_B01BGTV_Fail7_Score(0.9986681).bmp,Foreign Matter,L31,train
26989d0b7dea28fee48f96250c4bafb9,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260807_192056_L31_PalletGHT0807235646_Cavity1_B01BG2K_Fail7_Score(0.9973646).bmp,Foreign Matter,L31,train
272adc52ac302071c6c63690dcce87f0,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260821_004251_L31_PalletGHB0821051846_Cavity13_B01BK8F_Fail7_Score(0.999574).bmp,Foreign Matter,L31,train
2973b154a5dc01cebcd85cbd983c7ccf,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260903_213152_L31_PalletGHA0904020757_Cavity9_B01BKVH_Fail7_Score(0.9996175).bmp,Foreign Matter,L31,train
2c03944e386390cb4a5681a8b1400d40,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260821_141835_L31_PalletGHQ0821185438_Cavity11_B01BK8K_Fail7_Score(0.9989347).bmp,Foreign Matter,L31,train
2c2d8aac28cf626f809a39715a15756d,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260819_044928_L31_PalletGHA0819092517_Cavity12_B01BHQF_Fail7_Score(0.9997676).bmp,Foreign Matter,L31,train
2e82cd748b6fe10adb7034edaf839b0f,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260816_021356_L31_PalletGHC0816064929_Cavity13_B01BHPZ_Fail7_Score(0.9976186).bmp,Foreign Matter,L31,train
2f0add85c7105b8ef0caf551a9d84c61,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260819_101535_L31_PalletGHE0819145108_Cavity8_B01BHQM_Fail7_Score(0.9998195)_0.9997_0.9209.bmp,Foreign Matter,L31,train
354d65597938f8eada83c0a95ce72338,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260807_092243_L31_PalletGHI0807135832_Cavity8_B01BGV0_Fail7_Score(0.9955951).bmp,Foreign Matter,L31,train
3838f2058626309f27a9fd42f464b0e9,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260827_092615_L31_PalletGHO0827140243_Cavity1_B01BK9D_Fail7_Score(0.9999779).bmp,Foreign Matter,L31,train
38672d1d1f30707b6c87345e92f3459b,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260815_015246_L31_PalletGHL0815062917_Cavity4_B01BHQ5_Fail7_Score(0.9997672).bmp,Foreign Matter,L31,train
38cdff2c1ba20b5848a47f39c93c3e2c,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260819_084936_L31_PalletGHG0819132524_Cavity8_B01BHQJ_Fail7_Score(1).bmp,Foreign Matter,L31,train
3ba92db9c012731b7c77cc88cc54675e,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260815_234911_L31_PalletGHB0816042447_Cavity5_B01BHPZ_Fail7_Score(0.9884822).bmp,Foreign Matter,L31,train
424d22d03e70b2440a6aaa9a308f4db5,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260805_172905_L31_PalletGHA0805220448_Cavity13_B01BGTV_Fail7_Score(0.9999885).bmp,Foreign Matter,L31,train
435d1e3da70799d9847df77222a1fafd,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260810_013249_L31_PalletGHR0810060854_Cavity7_B01BGVC_Fail7_Score(0.9998826).bmp,Foreign Matter,L31,train
43b144387ca85f93b1822a46ef7701b4,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260805_142729_L31_PalletGHK0805190307_Cavity13_B01BGTV_Fail7_Score(0.9998276).bmp,Foreign Matter,L31,train
45bd7ad39463a4c39e8f7e82c839ab04,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260805_195107_L31_PalletGHO0806002648_Cavity6_B01BGTV_Fail7_Score(0.9998088).bmp,Foreign Matter,L31,train
47c57cd3d1f72f3d6b096641bf202ea0,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260822_195659_L31_PalletGHJ0823003258_Cavity11_B01BK8P_Fail7_Score(0.9976733).bmp,Foreign Matter,L31,train
4d727119f8993377bdc0aafecb7a6a5a,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260903_101218_L31_PalletGHQ0903144821_Cavity14_B01BN6V_Fail7_Score(0.9969683).bmp,Foreign Matter,L31,train
5333b6f872b6a1a743b902795eb16f6c,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260805_112552_L31_PalletGHG0805160132_Cavity14_B01BGTV_Fail7_Score(0.9999911).bmp,Foreign Matter,L31,train
56f8dc97df4d5fb7af479b62a7f4cdad,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260806_061812_L31_PalletGHO0806105354_Cavity8_B01BGTR_Fail7_Score(0.9955103).bmp,Foreign Matter,L31,train
5be10d2f79bfc2414bfaa442482121c4,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260810_022218_L31_PalletGHB0810065823_Cavity6_B01BHK3_Fail7_Score(0.9988887).bmp,Foreign Matter,L31,train
5c5a0a5c4a6181f917851c12f0a1a3d7,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260809_185433_L31_PalletGHL0809233034_Cavity10_B01BGVB_Fail7_Score(0.9994586).bmp,Foreign Matter,L31,train
5d3a42a1b20eb6c3229f7c523ac01204,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260825_001115_L31_PalletGHG0825044713_Cavity7_B01BK9L_Fail7_Score(0.9996324).bmp,Foreign Matter,L31,train
5f037bbe35a42520f52dc0858c8459b9,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260815_132246_L31_PalletGHB0815175913_Cavity4_B01BHPX_Fail4_Score(0.9449433)_0.9923_0.9867.bmp,Foreign Matter,L31,train
5f2944500b3976c7443dac40c1dea909,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260805_212953_L31_PalletGHK0806020535_Cavity1_B01BGTS_Fail6_Score(0.9693362)_0.9999_0.9781.bmp,Foreign Matter,L31,train
5f7a654169557fefba7e82c8f4044f4f,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260827_073054_L31_PalletGHC0827120721_Cavity1_B01BK9D_Fail7_Score(0.9997686).bmp,Foreign Matter,L31,train
6169a06b668d0de5b447b7ebd5352978,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20260805_212849_L31_PalletGHG0806020431_Cavity9_B01BGTS_Fail7_Score(0.9981229).bmp,Foreign Matter,L31,train
