source_md5,source_path,class,line,split
7ef6c1faf6eab3843da88e8624ed907b,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241115_080645_L25_PalletGHA1115105608_Cavity10_B017968_Fail7_Score(0.9904979)_1.0000_0.9826.bmp,Foreign Matter,L25,test
8a30e9a82381a77264b9447b67dee254,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260815_060959_L25_PalletGHD0815103505_Cavity15_B01BHXT_Fail4_Score(0.9336358).bmp,Foreign Matter,L25,test
8db517879c7e3209c86f307666661dc2,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260816_104358_L25_PalletGHK0816150904_Cavity13_B01BH2G_Fail5_Score(0.9634584).bmp,Foreign Matter,L25,test
96954080250b51439905b0a6055292fa,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260908_075150_L25_PalletGHD0908121654_Cavity15_B01BMMX_Fail7_Score(0.9996585).bmp,Foreign Matter,L25,test
a47eb9cd9f466809a653c4d6496d7210,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260905_120142_L25_PalletGHO0905162731_Cavity2_B01BLL9_Fail7_Score(0.9931619).bmp,Foreign Matter,L25,test
a856da239aa52a45079fff054ae96f2d,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260829_132133_L25_PalletGHT0829174649_Cavity12_B01BKL6_Fail3_Score(0.9229178).bmp,Foreign Matter,L25,test
b410540eca1709e08cf2c50e7a37a88b,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260817_234421_L25_PalletGHR0818040949_Cavity13_B01BJQK_Fail3_Score(0.929528).bmp,Foreign Matter,L25,test
cceeb8f536d4bf0ea373371f68ef4214,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260906_055242_L25_PalletGHP0906101830_Cavity1_B01BMMJ_Fail7_Score(0.9896334)_1.0000_0.9599.bmp,Foreign Matter,L25,test
cfbc9497f3d8687abf30f92c62eb8d7b,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260901_082542_L25_PalletGHK0901125059_Cavity13_B01BKLD_Fail6_Score(0.9775651).bmp,Foreign Matter,L25,test
d4c2f835ad61e9f84298c2f990437b6b,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260904_052317_L25_PalletGHB0904094858_Cavity15_B01BLLG_Fail3_Score(0.9296483)_0.9999_0.9509.bmp,Foreign Matter,L25,test
d5076ad48d5b0b14f09109b956742cc3,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241110_004617_L25_PalletGHC1110033509_Cavity12_B0178KG_Fail2_Score(0.9149246)_0.9999_0.9868.bmp,Foreign Matter,L25,test
e3cd45853484fbae198544dde765720d,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260821_220718_L25_PalletGHR0822023158_Cavity4_B01BJVF_Fail6_Score(0.9805537).bmp,Foreign Matter,L25,test
f721e33a1863893ab42cb3feb3a41386,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241111_061117_L25_PalletGHI1111090014_Cavity4_B01795Z_Fail7_Score(0.9960083)_0.9999_0.9800.bmp,Foreign Matter,L25,test
ff940996e6303d100dcd0fb5205c237a,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20241205_183611_L25_C10_9997.bmp,Foreign Matter,L25,test
040ebfd2eda60b054a989807990039bd,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260817_191814_L25_PalletGHP0817234340_Cavity13_B01BJQJ_Fail7_Score(0.9949172).bmp,Foreign Matter,L25,train
05ba849e2b4d95c4e6e0eaa2fe6d2d74,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260821_121039_L25_PalletGHP0821163516_Cavity9_B01BJVB_Fail7_Score(0.9993193).bmp,Foreign Matter,L25,train
08fa21328287cae03db9cc4d7b2b1f9f,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260817_182949_L25_PalletGHJ0817225509_Cavity10_B01BJQJ_Fail6_Score(0.981462).bmp,Foreign Matter,L25,train
0da8e8ecef3012c93c290a5a40cdba05,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241111_100918_L25_PalletGHN1111125811_Cavity7_B01795Z_Fail7_Score(0.9988584)_0.9999_0.9825.bmp,Foreign Matter,L25,train
106468cc917ea6053b6e13a9c570291a,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241108_125737_L25_PalletGHN1108154540_Cavity6_B0178KF_Fail7_Score(0.9971023)_1.0000_0.9972.bmp,Foreign Matter,L25,train
1266b54f49de5b9aee611c0f3a100e1f,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241113_191911_L25_PalletGHN1113220817_Cavity14_B017B2S_Fail6_Score(0.9808002)_0.9998_0.9836.bmp,Foreign Matter,L25,train
13d227c4eae44a349273637277d6c560,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260829_170821_L25_PalletGHP0829213340_Cavity8_B01BKL6_Fail6_Score(0.9697837).bmp,Foreign Matter,L25,train
1f19021c0f65bee2121fed925267510f,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260822_145745_L25_PalletGHU0822192233_Cavity13_B01BKW1_Fail6_Score(0.9701994).bmp,Foreign Matter,L25,train
20d89efee208b96cd208cf4035fa1efd,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241108_172022_L25_PalletGHL1108200904_Cavity12_B0178KF_Fail2_Score(0.9161507)_0.9998_0.9962.bmp,Foreign Matter,L25,train
2345cc8e548a1fc7d75cf04083b87bb1,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260824_115904_L25_PalletGHS0824162357_Cavity9_B01BJVP_Fail4_Score(0.9451113).bmp,Foreign Matter,L25,train
24d5926ce7b4c2af4140cbc821ad89f9,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260905_104022_L25_PalletGHK0905150601_Cavity3_B01BLL9_Fail7_Score(0.9999922).bmp,Foreign Matter,L25,train
2524b4983a59977857e8b60208226ba0,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241112_195328_L25_PalletGHJ1112224145_Cavity5_B017962_Fail4_Score(0.9428436)_0.9999_0.9681.bmp,Foreign Matter,L25,train
26d015208368e7243916438dd7ac0377,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260816_110006_L25_PalletGHU0816152527_Cavity15_B01BH2G_Fail4_Score(0.9421664).bmp,Foreign Matter,L25,train
2863ed28feb1a7ddcfcdc633daf192b5,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260825_215547_L25_PalletGHK0826022045_Cavity14_B01BJVJ_Fail7_Score(0.9938771).bmp,Foreign Matter,L25,train
2eed06cb9877fd576d87c93ae0ff732b,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260829_103243_L25_PalletGHK0829145800_Cavity10_B01BKL6_Fail2_Score(0.9161161).bmp,Foreign Matter,L25,train
2f45a825364cffc3555c4a2be5d195c2,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241114_191718_L25_PalletGHS1114220636_Cavity11_B01796B_Fail5_Score(0.9510602)_0.9995_0.9992.bmp,Foreign Matter,L25,train
2fae856c4eeab2de4bbb508685a824bb,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260820_085946_L25_PalletGHP0820132505_Cavity14_B01BKQQ_Fail4_Score(0.9426992).bmp,Foreign Matter,L25,train
300ffef976ebb41aa5fa84951e12160d,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260825_232952_L25_PalletGHF0826035455_Cavity4_B01BJVJ_Fail7_Score(0.9981141).bmp,Foreign Matter,L25,train
36dbb71e7a2ff387ccb3fd49e4e2403a,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260902_154818_L25_PalletGHJ0902201344_Cavity14_B01BLL6_Fail6_Score(0.9814947).bmp,Foreign Matter,L25,train
3829df107c401f3a3e0260e86dd2cfcb,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260824_134657_L25_PalletGHP0824181153_Cavity12_B01BJVP_Fail7_Score(0.9847386).bmp,Foreign Matter,L25,train
3c9f6cdbf2cfe4891e1159138196e5c1,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260822_054011_L25_PalletGHJ0822100454_Cavity4_B01BJVG_Fail2_Score(0.9073053).bmp,Foreign Matter,L25,train
3e4691bf9ed0c85a4a95bdfa6ab08717,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20241111_061612_L25_PalletGHM1111090449_Cavity6_B01795Z_Fail6_Score(0.979553).bmp,Foreign Matter,L25,train
437f6325a132c9655eba5d146709990b,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260904_193416_L25_PalletGHO0905000000_Cavity8_B01BLXK_Fail2_Score(0.9029608).bmp,Foreign Matter,L25,train
4dd70f0f207e5e7c798a05b20d463c84,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260904_183408_L25_PalletGHD0904225954_Cavity15_B01BLXK_Fail6_Score(0.9718261).bmp,Foreign Matter,L25,train
53c95e4ad8853fe7472fd6b553637c28,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260816_111933_L25_PalletGHE0816154443_Cavity15_B01BH2G_Fail6_Score(0.97584).bmp,Foreign Matter,L25,train
5ef0049ebc02696bd87bc7461ac061ba,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241114_215856_L25_PalletGHU1115004811_Cavity14_B01796B_Fail3_Score(0.9258822)_1.0000_0.9818.bmp,Foreign Matter,L25,train
625de04c2c29e14effa52b7d4ce90fb8,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260830_151214_L25_PalletGHS0830193732_Cavity2_B01BKL8_Fail7_Score(0.9926256).bmp,Foreign Matter,L25,train
6865b7f80df611f04c93bc1493deacc3,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260901_154747_L25_PalletGHD0901201319_Cavity7_B01BKLL_Fail6_Score(0.9823016).bmp,Foreign Matter,L25,train
6c177215a26d72bccea534c2694a37c1,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260902_021606_L25_PalletGHR0902064138_Cavity4_B01BLL1_Fail7_Score(0.9998059).bmp,Foreign Matter,L25,train
6ce6c0c2af15ef8c26acf2158fe245df,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260815_061355_L25_PalletGHO0815103857_Cavity6_B01BHXT_Fail5_Score(0.9664224).bmp,Foreign Matter,L25,train
6feeccade1135a6f27bbef56b09a2ffb,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260901_073008_L25_PalletGHC0901115533_Cavity7_B01BKLB_Fail7_Score(0.9940841)_0.9993_0.9664.bmp,Foreign Matter,L25,train
79d454a6bfcf3528064edf53bb18c9a2,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260907_180916_L25_PalletGHE0907223414_Cavity6_B01BNGS_Fail3_Score(0.9214609).bmp,Foreign Matter,L25,train
815be3fc9ccd02d63d95c2fec8a16795,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260829_135113_L25_PalletGHQ0829181634_Cavity15_B01BKL6_Fail7_Score(0.9923041).bmp,Foreign Matter,L25,train
8911b3d17e9a6bff00be798ae881acbf,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260829_041310_L25_PalletGHM0829083830_Cavity7_B01BKKT_Fail7_Score(0.9998923).bmp,Foreign Matter,L25,train
8b96aa45e27ea6411b0c331920eb9c93,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241114_191856_L25_PalletGHO1114220810_Cavity3_B01796B_Fail2_Score(0.9115123)_0.9998_0.9598.bmp,Foreign Matter,L25,train
996ce1f47cd07dc7c26fd9144d6e72df,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260829_114545_L25_PalletGHK0829161057_Cavity11_B01BKL6_Fail6_Score(0.9817747).bmp,Foreign Matter,L25,train
9a9726b1603be760d0678363ae606614,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260818_071829_L25_PalletGHN0818114359_Cavity11_B01BJQL_Fail2_Score(0.9088078).bmp,Foreign Matter,L25,train
9ba0ee7f4d90a90076026f60b7eca34b,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260904_091926_L25_PalletGHT0904134505_Cavity5_B01BN9M_Fail5_Score(0.9606353).bmp,Foreign Matter,L25,train
9e313777baf6bcf734cefae80d0041c2,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260829_122043_L25_PalletGHC0829164600_Cavity3_B01BKL6_Fail7_Score(0.9994503).bmp,Foreign Matter,L25,train
ac23c56edf197b50c13ec444f51da72f,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260826_024015_L25_PalletGHN0826070519_Cavity7_B01BJVJ_Fail4_Score(0.9345027).bmp,Foreign Matter,L25,train
acad32a9fa81c94b43b248ff15a18e44,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241110_052712_L25_PalletGHF1110081608_Cavity7_B0178KK_Fail3_Score(0.9177684)_0.9999_0.9919.bmp,Foreign Matter,L25,train
ad8a079e24ec0876a65bc017df2842e0,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260817_190711_L25_PalletGHB0817233230_Cavity15_B01BJQJ_Fail6_Score(0.9800532).bmp,Foreign Matter,L25,train
bcbb37357f6037774613aa04ad415cb4,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260829_102637_L25_PalletGHC0829145012_Cavity3_B01BKL6_Fail7_Score(0.9999846).bmp,Foreign Matter,L25,train
bd0fd9cd3b4f5081b4bfbf38fdc61c74,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260904_171330_L25_PalletGHK0904213804_Cavity6_B01BLXK_Fail4_Score(0.9444113)_0.9988_0.9758.bmp,Foreign Matter,L25,train
be7d7041f3b820b71e4eeeb4fa5176b6,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20241116_175629_L25_C15_9999.bmp,Foreign Matter,L25,train
c57a8a7697616d538e50047aac8adc2a,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260831_104257_L25_PalletGHI0831150817_Cavity6_B01BKLP_Fail7_Score(0.9947221).bmp,Foreign Matter,L25,train
c657dfa1943a21cbf587ad482117c106,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260904_064009_L25_PalletGHM0904110542_Cavity9_B01BN9M_Fail5_Score(0.9592344).bmp,Foreign Matter,L25,train
ca3bf1bd701fe1402f3f43113d66b2f4,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260821_170829_L25_PalletGHB0821213302_Cavity11_B01BJVF_Fail4_Score(0.942642).bmp,Foreign Matter,L25,train
cc231694563ec11522cfc68a4ccde0b9,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260905_191650_L25_PalletGHG0905234236_Cavity12_B01BMMH_Fail7_Score(0.9836126).bmp,Foreign Matter,L25,train
d67e31515ec06c5240d788e283b5db7b,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20241108_200518_L25_PalletGHH1108225405_Cavity15_B0178KF_Fail2_Score(0.9000862).bmp,Foreign Matter,L25,train
d8eec00e5dbc398f21fea4abea8bc3a4,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260830_032203_L25_PalletGHN0830074720_Cavity1_B01BKL5_Fail7_Score(0.9877098).bmp,Foreign Matter,L25,train
db94b39bffdb2202a8807f8214201387,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20241111_014722_L25_PalletGHU1111043619_Cavity1_B017963_Fail4_Score(0.9414496).bmp,Foreign Matter,L25,train
e04a843f735d5e5137fc1c51718f5f79,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260816_195305_L25_PalletGHR0817001715_Cavity3_B01BHXH_Fail7_Score(0.9999976).bmp,Foreign Matter,L25,train
e33a7a058cb94cd5a3e01fe080f6f6ff,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241111_142843_L25_PalletGHB1111171734_Cavity12_B017960_Fail3_Score(0.9277997)_0.9999_0.9532.bmp,Foreign Matter,L25,train
eefa3be0fb9f18d0f129cf628b6fef72,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241113_201548_L25_PalletGHH1113230455_Cavity1_B017B2S_Fail6_Score(0.9700077)_0.9998_0.9944.bmp,Foreign Matter,L25,train
efaf53dca0acad7601d4571d0004c094,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260817_160752_L25_PalletGHP0817203313_Cavity12_B01BJQG_Fail7_Score(0.9958413).bmp,Foreign Matter,L25,train
f054d9cc04c6bfeaf08a1a4cd25c3b1e,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260903_155329_L25_PalletGHF0903201905_Cavity9_B01BLL4_Fail6_Score(0.980283)_1.0000_0.9881.bmp,Foreign Matter,L25,train
f7da90377119065c635a362d36103b13,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260815_061036_L25_PalletGHK0815103531_Cavity15_B01BHXT_Fail7_Score(0.9992968).bmp,Foreign Matter,L25,train
fa83fd5b6a3c7a75e9132fc7c1e01ac8,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260903_001906_L25_PalletGHM0903044446_Cavity6_B01BKLN_Fail2_Score(0.910073)_0.9999_0.9776.bmp,Foreign Matter,L25,train
17c759185e9e16220fb37ac6e6b23eca,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/HEMA Obstruction/20260831_213706_L25_PalletGHP0901020115_Cavity6_B01BLFD_Fail7_Score(0.9998717).bmp,HEMA Obstruction,L25,test
3154693bc9974d34a013f7ac4ff65282,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/HEMA Obstruction/20260906_071406_L25_PalletGHP0906113954_Cavity8_B01BMMJ_Fail7_Score(0.9999412).bmp,HEMA Obstruction,L25,test
61695e2136d2170fe7561422a8fe7cfb,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/HEMA Obstruction/20260823_231957_L25_PalletGHI0824034449_Cavity6_B01BKVR_Fail7_Score(0.9998646).bmp,HEMA Obstruction,L25,test
7b76c763d3431201aa104d0b142821ed,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/HEMA Obstruction/20260815_173730_L25_PalletGHJ0815220242_Cavity9_B01BHX8_Fail6_Score(0.9696782).bmp,HEMA Obstruction,L25,test
e9fd1508f21791396555d7de2693be48,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/HEMA Obstruction/20260901_012253_L25_PalletGHU0901054822_Cavity13_B01BLFD_Fail7_Score(0.9985929).bmp,HEMA Obstruction,L25,test
0d889c21932e019dfa426f278de97c54,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/HEMA Obstruction/20260815_090019_L25_PalletGHF0815132530_Cavity13_B01BH2N_Fail7_Score(0.9990994).bmp,HEMA Obstruction,L25,train
1f1d25fcccfd252f0f4acfd748c229e8,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/HEMA Obstruction/20260908_051456_L25_PalletGHS0908093957_Cavity7_B01BMMX_Fail4_Score(0.9347529).bmp,HEMA Obstruction,L25,train
33548ae631b6591ba9a7b5d0dc7bf3fd,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/HEMA Obstruction/20260827_163521_L25_PalletGHF0827210026_Cavity15_B01BKKZ_Fail7_Score(0.9958364).bmp,HEMA Obstruction,L25,train
762edf34b90d1e6ba6f55f1ce1a9c715,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/HEMA Obstruction/20260901_173657_L25_PalletGHE0901220226_Cavity7_B01BKLL_Fail7_Score(0.9998338).bmp,HEMA Obstruction,L25,train
82fb2016248a343ea92ba0675c4184f9,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/HEMA Obstruction/20260816_114518_L25_PalletGHJ0816161037_Cavity6_B01BH2G_Fail6_Score(0.9715915).bmp,HEMA Obstruction,L25,train
8bf0b1888a9b24d5e68f434ea4e2924e,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/HEMA Obstruction/20260817_042608_L25_PalletGHO0817085126_Cavity10_B01BHXV_Fail6_Score(0.96907).bmp,HEMA Obstruction,L25,train
a4f37e1e3f46b380b90bcc3d524bb1cb,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/HEMA Obstruction/20260818_085547_L25_PalletGHS0818132112_Cavity6_B01BJQL_Fail7_Score(0.9993052).bmp,HEMA Obstruction,L25,train
bce14e01cad7cd18649ce706ead7430c,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/HEMA Obstruction/20241118_100852_L25_C11_9342.bmp,HEMA Obstruction,L25,train
bf306c495307ac782a25d04891b96fd9,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/HEMA Obstruction/20260830_035302_L25_PalletGHF0830081825_Cavity7_B01BKL5_Fail7_Score(0.991506).bmp,HEMA Obstruction,L25,train
cdb1379262c74d4b00c6d6163ad78db3,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/HEMA Obstruction/20260901_013239_L25_PalletGHH0901055807_Cavity2_B01BLFD_Fail2_Score(0.9102011).bmp,HEMA Obstruction,L25,train
d523ae42ee7b1f29a3e053298763fcd9,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/HEMA Obstruction/20241215_032623_L25_C6_9919.bmp,HEMA Obstruction,L25,train
e3146cbfb31952019193cf1eac4f3c7b,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/HEMA Obstruction/20241215_013346_L25_C10_9892.bmp,HEMA Obstruction,L25,train
eceb96f3e4caa3cb20ea8a0ba65e2535,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/HEMA Obstruction/20260817_202755_L25_PalletGHE0818005318_Cavity15_B01BJQK_Fail7_Score(0.9999847).bmp,HEMA Obstruction,L25,train
0ac53a682b4d5ac2a7bbf7ac26631486,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Lens Off Center/20241211_180816_L25_C14_9997.bmp,Lens Off Center,L25,test
9b1c9f630463a487057ad5d162506bdb,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/Lens Off Center/20241110_194101_L25_C1_9902.bmp,Lens Off Center,L25,test
241b1574e8f8b662b355a99aa5f41e7c,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Categorical Classes 20260915/Lens Off Center/20241206_215544_L25_C3_9924.bmp,Lens Off Center,L25,train
