source_md5,source_path,class,line,split
31db06c2d78b90b4d67e47fa12906dd4,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20241104_204234_L26_PalletGHE1105015444_Cavity2_B0178LL_Fail7_Score(0.9897037).bmp,Foreign Matter,L26,test
35edae1ef913fa47fd245df39adc1459,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260820_094856_L26_PalletGHH0820141031_Cavity12_B01BKLR_Fail7_Score(0.9886202).bmp,Foreign Matter,L26,test
37ad7ce9f9b392e67b749f65c4e8acb5,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260906_050106_L26_PalletGHM0906092256_Cavity8_B01BMP6_Fail4_Score(0.9367545).bmp,Foreign Matter,L26,test
49f06954f3fa50bf2369c56e75376b34,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241105_203050_L26_PalletGHI1106014306_Cavity6_B0178LR_Fail6_Score(0.9721996)_0.7052.bmp,Foreign Matter,L26,test
4a912ecf608554630f8bd12a99ee4d5e,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260820_102530_L26_PalletGHL0820144703_Cavity15_B01BKLR_Fail6_Score(0.9788231).bmp,Foreign Matter,L26,test
4dded850082ebe02c8bf83e4e97b4aaf,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260816_063829_L26_PalletGHH0816105942_Cavity10_B01BJQ6_Fail5_Score(0.9625002).bmp,Foreign Matter,L26,test
538d60d27eecc42eafe22ba52af80ae2,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241106_064922_L26_PalletGHA1106120140_Cavity13_B0178LQ_Fail7_Score(0.9994218)_0.6138.bmp,Foreign Matter,L26,test
5df47cf02c9a525233fd0afc5518d334,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260825_014823_L26_PalletGHE0825060914_Cavity10_B01BKM2_Fail4_Score(0.941406).bmp,Foreign Matter,L26,test
5e40ca7dc3a871132dd9a5a8f96840e3,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260816_154049_L26_PalletGHR0816200158_Cavity14_B01BHZQ_Fail6_Score(0.9704676).bmp,Foreign Matter,L26,test
65ba0d8130be184dfc7cc3e714d6a2bf,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260902_042153_L26_PalletGHU0902084318_Cavity11_B01BLM5_Fail4_Score(0.9436799).bmp,Foreign Matter,L26,test
663b8e41f4eb86ec43cf01ab335c9ae2,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20241102_082407_L26_PalletGHK1102123553_Cavity13_B0177KZ_Fail7_Score(0.983468).bmp,Foreign Matter,L26,test
6735e9accf8c3516aaf662e4433734e6,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260904_005848_L26_PalletGHU0904052029_Cavity7_B01BLMH_Fail6_Score(0.9753283).bmp,Foreign Matter,L26,test
7dee0b84a9663f839d59e8208d13dfba,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260907_011618_L26_PalletGHQ0907053712_Cavity12_B01BMPJ_Fail7_Score(0.9834711)_0.9999_0.9828.bmp,Foreign Matter,L26,test
810077bdcb3ea145a82be60eb292ec90,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260828_122010_L26_PalletGHO0828164026_Cavity5_B01BKMJ_Fail7_Score(0.991917).bmp,Foreign Matter,L26,test
85b1833fc95bdc8fd299b81b46f3473f,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260906_022431_L26_PalletGHI0906064625_Cavity9_B01BMP7_Fail4_Score(0.9423347)_1.0000_0.9702.bmp,Foreign Matter,L26,test
8ee0d98b31dae608aa6f35c4592a8065,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260818_222515_L26_PalletGHK0819024638_Cavity7_B01BJRH_Fail5_Score(0.9505917).bmp,Foreign Matter,L26,test
9bc5939575f6b3ca33986f77c8bc1459,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260828_044929_L26_PalletGHT0828091039_Cavity10_B01BKMM_Fail2_Score(0.9061754).bmp,Foreign Matter,L26,test
9d30b17d816caec5879e6864a0af7d68,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260823_091027_L26_PalletGHE0823133111_Cavity13_B01BKPR_Fail7_Score(0.9889486).bmp,Foreign Matter,L26,test
9d63f5d3bd9ea6560a160fa34e811028,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260822_043757_L26_PalletGHU0822085941_Cavity8_B01BKQ0_Fail4_Score(0.9432152).bmp,Foreign Matter,L26,test
a11a732068808862230ddf7535332777,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260825_102710_L26_PalletGHG0825144801_Cavity7_B01BKM5_Fail4_Score(0.9412702).bmp,Foreign Matter,L26,test
a1b29f0051f56ab61d5aca2d39754e55,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260906_003056_L26_PalletGHQ0906045241_Cavity5_B01BMP7_Fail7_Score(0.9949238).bmp,Foreign Matter,L26,test
a21bb92370ad4e14417a63621a23377a,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260815_123813_L26_PalletGHK0815165926_Cavity14_B01BH3G_Fail7_Score(0.9931293).bmp,Foreign Matter,L26,test
a2963ec17b3ed035f2fb5f9f92894a82,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260905_200051_L26_PalletGHL0906002244_Cavity6_B01BMP5_Fail2_Score(0.9127679).bmp,Foreign Matter,L26,test
aa49d033e7502e507ed4d1c48f097050,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260830_203959_L26_PalletGHT0831010121_Cavity8_B01BLLT_Fail6_Score(0.9780105).bmp,Foreign Matter,L26,test
aac14ce7753a5ca34dfbdf88a81390d2,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260824_113611_L26_PalletGHK0824155706_Cavity10_B01BKM0_Fail6_Score(0.971936)_0.9999_0.9639.bmp,Foreign Matter,L26,test
b46909a5a1b3652c4d0b82dfeb561753,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260815_103918_L26_PalletGHH0815150026_Cavity7_B01BH3G_Fail7_Score(0.9885159).bmp,Foreign Matter,L26,test
b52033c40050e458be4c13dbda44bf1d,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260828_233701_L26_PalletGHR0829035733_Cavity14_B01BKMK_Fail6_Score(0.9801036).bmp,Foreign Matter,L26,test
b68aa01fd16cd37ff872fa31c34abfbe,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260903_100106_L26_PalletGHP0903142243_Cavity10_B01BLMC_Fail7_Score(0.9917152).bmp,Foreign Matter,L26,test
c9b60d336c6cd21dfaea469cc36d8586,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260907_075255_L26_PalletGHF0907121355_Cavity12_B01BMPK_Fail6_Score(0.9681536).bmp,Foreign Matter,L26,test
cf7debcc92f9177206b32961b8827595,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260825_124501_L26_PalletGHR0825170547_Cavity8_B01BKM5_Fail7_Score(0.9982834).bmp,Foreign Matter,L26,test
d40a8f5d4614452287ae4abec3da87cf,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260818_200757_L26_PalletGHT0819002925_Cavity2_B01BJT5_Fail5_Score(0.9637064).bmp,Foreign Matter,L26,test
e2d92e5972dbc7a67771c0b4e8e6b34c,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260815_102619_L26_PalletGHC0815144728_Cavity9_B01BH3G_Fail7_Score(0.9996316)_0.9987_0.9911.bmp,Foreign Matter,L26,test
e33ebbabdaf6b5a56137d518a200e105,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260820_053426_L26_PalletGHM0820095601_Cavity1_B01BKLQ_Fail7_Score(0.9940897).bmp,Foreign Matter,L26,test
e8eaee950e2be711d9fa59dd55f8af57,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260828_181550_L26_PalletGHU0828223553_Cavity10_B01BKMJ_Fail6_Score(0.970562).bmp,Foreign Matter,L26,test
eaae9542729161ad88593846e935f6b9,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260822_185239_L26_PalletGHI0822231317_Cavity11_B01BKPV_Fail7_Score(0.9869606).bmp,Foreign Matter,L26,test
ee4ff9bdc4b75bac7b0fc27a6357283f,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20241105_061824_L26_PalletGHQ1105113025_Cavity6_B0178LN_Fail7_Score(0.9885154).bmp,Foreign Matter,L26,test
f60fcb0d342fc66e515c096907961ac7,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260901_072230_L26_PalletGHJ0901114356_Cavity5_B01BLLZ_Fail7_Score(0.9965962).bmp,Foreign Matter,L26,test
f62d47a4273c67c72405fd55a760f121,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260828_144337_L26_PalletGHH0828190450_Cavity10_B01BKMJ_Fail5_Score(0.963417).bmp,Foreign Matter,L26,test
feaded72d15d3d20b7eed04b378f2559,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260820_003759_L26_PalletGHT0820045930_Cavity7_B01BKM3_Fail5_Score(0.9582599).bmp,Foreign Matter,L26,test
0116402b000f7c6daccc6561995968d3,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241102_195916_L26_PalletGHC1103001121_Cavity6_B0177KX_Fail5_Score(0.9614936)_0.9314.bmp,Foreign Matter,L26,train
02c07e04849c7bf04ce363661daaa110,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260829_105513_L26_PalletGHT0829151625_Cavity10_B01BLLH_Fail6_Score(0.9688128).bmp,Foreign Matter,L26,train
04700f266ad26322a67f679d3990cede,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260905_190538_L26_PalletGHG0905232722_Cavity4_B01BMP5_Fail2_Score(0.9153372)_0.9952_0.9715.bmp,Foreign Matter,L26,train
067977a63e9161c78a54e4ae865a5270,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241110_104327_L26_PalletGHI1110155608_Cavity5_B0179FR_Fail5_Score(0.957845)_0.6133.bmp,Foreign Matter,L26,train
0870141cbfa98e3962c58bf1a9efdc79,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20241102_053717_L26_PalletGHA1102094911_Cavity11_B0177KZ_Fail4_Score(0.944276).bmp,Foreign Matter,L26,train
0b9f7c3b1746e77dccef00d425c46da1,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260830_091313_L26_PalletGHC0830133433_Cavity13_B01BLLM_Fail6_Score(0.9780738).bmp,Foreign Matter,L26,train
11935123b029222833675a114ccb6956,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260816_142643_L26_PalletGHU0816184754_Cavity10_B01BHZQ_Fail7_Score(0.99045).bmp,Foreign Matter,L26,train
14c461887888ee47dfea1e821192a41e,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20241102_105648_L26_PalletGHE1102150846_Cavity6_B0177KZ_Fail7_Score(0.9999561).bmp,Foreign Matter,L26,train
14d573d0c9f5a11f3199a5223efc8eac,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260815_061923_L26_PalletGHH0815104024_Cavity10_B01BH3F_Fail5_Score(0.9533844).bmp,Foreign Matter,L26,train
19e1c1eff534c2dcdc9cc30e38f29153,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20241103_015241_L26_PalletGHC1103070447_Cavity14_B0177L1_Fail7_Score(0.9913883).bmp,Foreign Matter,L26,train
1ccf2299e5c32080ef22ed7e1bd004c1,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260819_220027_L26_PalletGHH0820022152_Cavity14_B01BKM3_Fail6_Score(0.9791974).bmp,Foreign Matter,L26,train
1f0a205ed06d0f0f651b59674e85d378,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260816_005232_L26_PalletGHA0816051341_Cavity4_B01BH3H_Fail5_Score(0.9571846).bmp,Foreign Matter,L26,train
233800de2a81d4620b9495b2b8fc2270,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260826_234850_L26_PalletGHL0827040954_Cavity12_B01BKMC_Fail7_Score(0.9900529).bmp,Foreign Matter,L26,train
25cba380add04012007895e464814cbc,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241107_222435_L26_PalletGHO1108033659_Cavity2_B0178LM_Fail5_Score(0.9559855)_0.8839.bmp,Foreign Matter,L26,train
277f69c66bef7b48d1f7c0a1ece14190,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260903_163343_L26_PalletGHT0903205520_Cavity15_B01BLMG_Fail5_Score(0.9662)_0.9998_0.9638.bmp,Foreign Matter,L26,train
288099539ffb2d209523fd75cafc783f,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260831_003828_L26_PalletGHJ0831045949_Cavity9_B01BLLQ_Fail5_Score(0.9506642).bmp,Foreign Matter,L26,train
2bb00644e335805ec8215560ecba4f39,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260819_074350_L26_PalletGHE0819120520_Cavity1_B01BJRJ_Fail7_Score(1)_0.8441_0.7939.bmp,Foreign Matter,L26,train
2d9af2794f059200cad82ab37b0588a3,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260901_025358_L26_PalletGHI0901071524_Cavity14_B01BLLZ_Fail2_Score(0.9019423).bmp,Foreign Matter,L26,train
2f38824cc22c51b81b1cf62edc6ba968,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241110_044530_L26_PalletGHI1110095806_Cavity15_B017B1L_Fail6_Score(0.9712841)_0.8313.bmp,Foreign Matter,L26,train
30e2517b9a98f0b4accefc7c15b97d05,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20241101_230301_L26_PalletGHT1102031454_Cavity11_B0177L0_Fail7_Score(0.9975056).bmp,Foreign Matter,L26,train
31e696981142bf44c5a0fbd473122af2,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260816_050225_L26_PalletGHI0816092336_Cavity2_B01BJQ6_Fail6_Score(0.9730594).bmp,Foreign Matter,L26,train
32e7d90bd8e92845491d74805c70a474,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260902_093350_L26_PalletGHS0902135527_Cavity10_B01BLM7_Fail4_Score(0.9478405).bmp,Foreign Matter,L26,train
363f0932e1ae3ad6d16d85f01d7fd139,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260828_165857_L26_PalletGHN0828212011_Cavity2_B01BKMJ_Fail4_Score(0.9497109).bmp,Foreign Matter,L26,train
3acbdf5d96b0c90a970df55237d843b9,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20241101_213442_L26_C10_9910.bmp,Foreign Matter,L26,train
3bd3e9205e9a3b47a402fd116bd7ab69,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260830_064535_L26_PalletGHN0830110657_Cavity9_B01BLLL_Fail4_Score(0.9470733).bmp,Foreign Matter,L26,train
3e82d21e17623bedf5b2f77b0a86a4d1,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241114_031403_L26_PalletGHF1114082620_Cavity10_B0179GD_Fail6_Score(0.9744177)_0.7879.bmp,Foreign Matter,L26,train
3e9e0a5fcecdcee0cbec7a031fe4a93a,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260825_022833_L26_PalletGHI0825064926_Cavity11_B01BKM2_Fail7_Score(0.9839453).bmp,Foreign Matter,L26,train
3ef7a97e22df996d4a50a7d4ca8b9eca,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260825_005503_L26_PalletGHC0825051557_Cavity2_B01BKM2_Fail4_Score(0.9380515)_0.9309_0.9869.bmp,Foreign Matter,L26,train
4005d057d6c48d073893c6c4bb4d75d1,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260819_111927_L26_PalletGHO0819154054_Cavity15_B01BJRK_Fail7_Score(0.9999858).bmp,Foreign Matter,L26,train
41da4f5b3672a1831d89ea7638b7af6a,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260828_025108_L26_PalletGHE0828071219_Cavity4_B01BKMM_Fail7_Score(0.9854839).bmp,Foreign Matter,L26,train
43a8c420a0d6f759c07bb8fb803eca45,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260818_021100_L26_PalletGHD0818063219_Cavity1_B01BHZP_Fail3_Score(0.9276888).bmp,Foreign Matter,L26,train
46472b51660e10b493ead7b86d22ddce,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260906_031015_L26_PalletGHE0906073205_Cavity6_B01BMP7_Fail6_Score(0.9800493)_1.0000_0.9831.bmp,Foreign Matter,L26,train
46bee76b6da8db540d62fb0eaeb82356,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20241107_130710_L26_C9_9999.bmp,Foreign Matter,L26,train
4a6121435aa6e78709e1469d4d07d4ff,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260823_144858_L26_PalletGHT0823190941_Cavity8_B01BKLV_Fail4_Score(0.9427171).bmp,Foreign Matter,L26,train
4e0d665d39c1b9be9439d0be319cbaa7,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260822_151946_L26_PalletGHU0822194133_Cavity14_B01BKPV_Fail5_Score(0.962561).bmp,Foreign Matter,L26,train
504704e5a45abbfafa43f319b81f383e,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241109_133820_L26_PalletGHN1109185053_Cavity3_B0178LT_Fail5_Score(0.9610088)_0.4443.bmp,Foreign Matter,L26,train
50e8bba1bdffd7268a249a137318a5c8,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260906_234630_L26_PalletGHC0907040727_Cavity12_B01BMPJ_Fail6_Score(0.9824007)_0.9999_0.9794.bmp,Foreign Matter,L26,train
50ea8293e46422b564159575de660d0c,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260824_223821_L26_PalletGHR0825025914_Cavity15_B01BKM2_Fail7_Score(0.9888176)_0.9906_0.7115.bmp,Foreign Matter,L26,train
543f3b9d3d2251e5208191daed04822c,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260907_002620_L26_PalletGHB0907044716_Cavity10_B01BMPJ_Fail5_Score(0.9591268)_0.9995_0.9559.bmp,Foreign Matter,L26,train
552200901edda02bb8521f1508b92b23,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260901_231610_L26_PalletGHH0902033736_Cavity7_B01BLM3_Fail6_Score(0.9671295).bmp,Foreign Matter,L26,train
55b5fd4c7613de51463c6f5d2238f374,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260907_154115_L26_PalletGHA0907200212_Cavity5_B01BMPG_Fail7_Score(0.9962271).bmp,Foreign Matter,L26,train
5b7f3bb7fc8b85f4f9ad84a0ef45ac2c,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260904_195701_L26_PalletGHB0905001839_Cavity5_B01BLMP_Fail2_Score(0.9085689).bmp,Foreign Matter,L26,train
5ba82a496b2d734ec582fdac082e8b5e,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260826_215542_L26_PalletGHG0827021645_Cavity15_B01BKMC_Fail5_Score(0.951578)_0.8852_0.3379.bmp,Foreign Matter,L26,train
5c875569e5bfab0377e2dac99683d412,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260902_151913_L26_PalletGHP0902194045_Cavity10_B01BLM8_Fail7_Score(0.9899119)_1.0000_0.9667.bmp,Foreign Matter,L26,train
5dae9f5ccfd817493a8bbb89d0f4be86,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241108_170417_L26_PalletGHO1108221640_Cavity13_B0178LS_Fail7_Score(0.984344)_0.7460.bmp,Foreign Matter,L26,train
5f2cad3c49309d2e38af97a7c77024c4,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20241103_030957_L26_PalletGHT1103082159_Cavity15_B0177L1_Fail7_Score(0.991147).bmp,Foreign Matter,L26,train
60abc9de62eb19fae9682968bc87fadd,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260821_091342_L26_PalletGHN0821133522_Cavity14_B01BKPX_Fail7_Score(0.9929621).bmp,Foreign Matter,L26,train
6186fc43b99c4df20e2f95b395b72342,/data/FMD_Data_26082026/fmd_temp_images/ICube Defects Library/Foreign Matter/20241103_012946_L26_C7_9013.bmp,Foreign Matter,L26,train
6345de0469203814752fe36fb214abf7,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260906_231748_L26_PalletGHL0907033845_Cavity9_B01BMPJ_Fail6_Score(0.9680835)_0.9999_0.9763.bmp,Foreign Matter,L26,train
63a2a689a43d0e69a99f09eac601316e,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260826_064713_L26_PalletGHD0826110814_Cavity15_B01BKM8_Fail2_Score(0.9142341).bmp,Foreign Matter,L26,train
68ed5e680f1c898f5b4e733702c69850,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241105_095318_L26_PalletGHO1105150529_Cavity1_B0178LR_Fail6_Score(0.9718728)_0.9315.bmp,Foreign Matter,L26,train
6982aecadff57e55d4f088e743787d1a,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260826_204218_L26_PalletGHJ0827010320_Cavity14_B01BKMC_Fail6_Score(0.9790316).bmp,Foreign Matter,L26,train
6a04966489bdff744520bc5edfa264ea,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20241105_123215_L26_PalletGHK1105174427_Cavity10_B0178LR_Fail7_Score(0.9921653)_0.9589.bmp,Foreign Matter,L26,train
6ab249167f796d73338c8054fdd95857,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260827_151043_L26_PalletGHT0827193150_Cavity5_B01BKMF_Fail6_Score(0.9697836).bmp,Foreign Matter,L26,train
6bac65b3b5038cf8e5d493198d4f1e25,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260815_080407_L26_PalletGHA0815122517_Cavity3_B01BH3G_Fail7_Score(0.9949464).bmp,Foreign Matter,L26,train
6c57c37c44be12cc7d483bbb739105f4,/data/FMD_Data_26082026/fmd_temp_images/Updated ICube Objects 20260915/Foreign Matter/20260827_223037_L26_PalletGHU0828025140_Cavity14_B01BKMM_Fail6_Score(0.9671064).bmp,Foreign Matter,L26,train
